wallet,total_transactions,deposit_count,borrow_count,repay_count,liquidation_count,redeem_count,total_amount,avg_amount,max_amount,repay_per_borrow,liquidation_per_borrow,credit_score,predicted_score
0x03725af1b7357c622c2a91a28df41d8217941180,2,1,1,0,0,0,0.060000000000000005,0.030000000000000002,0.05,0.0,0.0,0.6165444087128935,5.4413560487742245
0x03733ca219c6418adba6f120daca918eb3f67738,49,22,18,9,0,0,47494.88475531893,969.2833623534476,8250.0,0.47368421052631576,0.0,3.1306591088352067,41.05289932684885
0x037343879ca2c1d0078038549ee042046f32243f,21,10,7,2,2,0,71431.01919188238,3401.4771043753517,19784.0,0.25,0.25,1.3994857459136418,16.004158594983764
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,37,18,14,2,0,3,7302.301492709965,197.359499802972,5400.0,0.13333333333333333,0.0,2.104191334281504,26.87037543535239
0x03750b3599a04179ea939217a8fc0be522bbe0d8,1,0,0,0,0,1,5.05794253e-10,5.05794253e-10,5.05794253e-10,0.0,0.0,0.637562968100833,5.729156968138172
0x037582877a10e01ed2d34b2587b385b0bb44d675,1,1,0,0,0,0,1.195312e-12,1.195312e-12,1.195312e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,3,1,0,0,0,2,1.2943395214000001e-08,4.314465071333334e-09,6.459713901e-09,0.0,0.0,0.7916990702790565,7.839697043473748
0x0375dafe356324fa45e5993855508b6204279d9e,1,1,0,0,0,0,3.308e-15,3.308e-15,3.308e-15,0.0,0.0,0.6515753410261261,5.921024247714138
0x03761263846e6a598e667e6a573ed86fabff8953,4,1,1,1,0,1,10000.24,2500.06,4999.0,0.5,0.0,0.9143073333753705,9.518535739763424
0x03781270005438697bdd9296f9d96a209f8af93b,1,1,0,0,0,0,1.775623e-12,1.775623e-12,1.775623e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x037949068f0cff6d57d7253398e60577ccd86dd3,11,5,1,1,0,4,2026.689543519048,184.24450395627707,510.0,0.5,0.0,1.460789877461799,16.641128825821987
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,9,2,1,1,0,5,6773.433616751201,752.6037351945779,3066.4324323648248,0.5,0.0,1.2786290294329894,14.410671700751488
0x0379eec40a19d1a6c23bf323128bea4188985014,1,1,0,0,0,0,9.5084e-14,9.5084e-14,9.5084e-14,0.0,0.0,0.6515753410261261,5.92102424771414
0x037a0f059374030dca53c918177a9d4f11c75347,1,1,0,0,0,0,1.26,1.26,1.26,0.0,0.0,0.6515753410261261,5.921024247714158
0x037a28da412268621439c31fd0d54dbb511d47b4,4,1,1,1,0,1,9460.0,2365.0,4100.0,0.5,0.0,0.9143073333753705,9.518535739763424
0x037a3079e857e383454fefbea892fde12a2e83fd,14,11,0,0,0,3,2146.004780934859,153.28605578106135,2065.0,0.0,0.0,1.7025033104231038,19.852747251824127
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,12,2,3,4,0,3,5599.900117137334,466.6583430947778,1804.0,1.0,0.0,1.5763919540954663,18.829694928185155
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1,1,0,0,0,0,0.0063762264639221,0.0063762264639221,0.0063762264639221,0.0,0.0,0.6515753410261261,5.921024247714154
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,4,3,0,0,0,1,9.6641986084e-08,2.4160496521e-08,4.8325875311e-08,0.0,0.0,0.8897856807561076,9.182768000505463
0x037b392129f7ad2fac6787fefb35779df131856b,2,2,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0.7356495785778843,7.072227925169903
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1,1,0,0,0,0,1.019207e-12,1.019207e-12,1.019207e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x037bc5471ff04bff3170a1364d2201259c02b127,36,22,0,0,0,14,11038.758139154917,306.63217053208103,8295.0,0.0,0.0,3.398000434383561,42.895767694797534
0x037bef2da33513cfb998e36894d073773d3285f8,92,26,20,18,0,28,516451.9533358222,5613.6081884328505,149260.181098399,0.8571428571428571,0.0,6.686904536705912,85.82005951187786
0x037bf6a1e7b137f824f46313317e033ffeceb613,172,94,22,31,0,25,112889.2194235404,656.3326710670954,37000.0,1.3478260869565217,0.0,14.03125916706191,190.12373531515271
0x037ca92482ddaae946133ea49e3578ac75bcbef1,4,2,0,0,0,2,761.9800789127296,190.4950197281824,218.99006451072407,0.0,0.0,0.8757733078308148,8.990900720929497
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2,1,1,0,0,0,7.594918465054639,3.7974592325273195,7.594918465054589,0.0,0.0,0.6165444087128935,5.4413560487742245
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,9,6,3,0,0,0,627.8594905885388,69.76216562094876,280.01642654308,0.0,0.0,0.9668537318452193,10.240836102667082
0x037dfd569defbc08ae28001159b4c49f6d006cff,2,2,0,0,0,0,2.3,1.15,1.3,0.0,0.0,0.7356495785778843,7.072227925169903
0x037e2847c769d20564502183f524f88baa06b389,2,2,0,0,0,0,2.09875359,1.049376795,2.0,0.0,0.0,0.7356495785778843,7.072227925169903
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,38,17,10,5,0,6,1526.0076256427913,40.158095411652404,162.0,0.45454545454545453,0.0,2.8470594080027207,36.03746579649216
0x037e908997841df68afb48eb1c9a6e441310abf5,9,1,1,3,0,4,114.65954756215449,12.739949729128277,100.0,1.5,0.0,1.5798950473267896,18.562040073176682
0x037ef353b228e621872f569be0b0f876e6b78dd6,1,1,0,0,0,0,0.0038000957460109,0.0038000957460109,0.0038000957460109,0.0,0.0,0.6515753410261261,5.9210242477141435
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,2,0,0,0,0,2,2.162176643748e-06,1.081088321874e-06,1.862193688993e-06,0.0,0.0,0.7076248327272983,6.688493366017992
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2,2,0,0,0,0,0.0009514553506921001,0.00047572767534605003,0.0005438594397919,0.0,0.0,0.7356495785778843,7.072227925169903
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,32,18,10,2,0,2,2072.7512934968545,64.7734779217767,340.0,0.18181818181818182,0.0,2.1827455461354193,27.24573687281147
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,2,1,0,0,0,1,0.0100038583658456,0.0050019291829228,0.0050019292324811,0.0,0.0,0.7216372056525913,6.880360645593962
0x0381d12b94af184aedfc27d326624b70c65fc7b4,1,1,0,0,0,0,0.1047,0.1047,0.1047,0.0,0.0,0.6515753410261261,5.921024247714158
0x03827daa642b7e409e4d08fb34836c22d0a3556b,218,80,34,49,3,52,2801.0400641363967,12.848807633653196,186.0,1.4,0.08571428571428572,16.826858115716178,213.00058990892475
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,28,7,14,1,0,6,379.94449206357785,13.569446145127781,260.0,0.06666666666666667,0.0,1.2377596084008848,17.283702613077523
0x03845ccfb1173f4810dab66664ce61564fd91ad1,1,1,0,0,0,0,1.10835e-12,1.10835e-12,1.10835e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,9,4,4,1,0,0,4.177085875103282,0.4641206527892536,2.0,0.2,0.0,0.9388289859946333,9.653162614265868
0x0384f296396564cdd310bb398e1dc8a98fb3b137,6,2,1,1,0,2,43533.768637306865,7255.6281062178105,12129.0,0.5,0.0,1.068443435553594,11.477500664233965
0x03851f30cc29d86ee87a492f037b16642838a357,98,43,33,10,0,12,321.2385739916345,3.277944632567699,47.1310185282176,0.29411764705882354,0.0,5.320168296841405,79.67424556695039
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,1,1,0,0,0,0,1.10853e-12,1.10853e-12,1.10853e-12,0.0,0.0,0.6515753410261261,5.92102424771414
